V160001,pid3,party,biden,ryan,merkel,putin,roberts,talk,meeting,wear,work,campaigndon,partydon,attend,petition,post,contact,vote16,feeldem,feelrep,feellib,feelcons,pid7,ideo7,ideo3
405320,(3) 3. Independent,Independent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,70,70,16,3,(4) 4. Independent,(99) 99. Haven't thought much about this,(2) 2. Conservative
405323,(2) 2. Republican,Republican,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,60,0,100,(7) 7. Strong Republican,(06) 6. Conservative,
405328,(2) 2. Republican,Republican,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,30,50,50,(6) 6. Not very strong Republican,(05) 5. Slightly conservative,
405330,(2) 2. Republican,Republican,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,60,50,70,(7) 7. Strong Republican,(05) 5. Slightly conservative,
405332,(2) 2. Republican,Republican,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,60,15,70,(7) 7. Strong Republican,(06) 6. Conservative,
405339,(3) 3. Independent,Independent,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,30,60,30,80,(5) 5. Independent-Republican,(06) 6. Conservative,
405340,(2) 2. Republican,Republican,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,42,61,43,71,(6) 6. Not very strong Republican,(05) 5. Slightly conservative,
405341,(1) 1. Democrat,Democrat,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,85,0,70,50,(2) 2. Not very strong Democrat,(03) 3. Slightly liberal,
405342,(3) 3. Independent,Independent,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,30,30,70,30,(5) 5. Independent-Republican,(02) 2. Liberal,
405349,(3) 3. Independent,Independent,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,31,16,15,40,(4) 4. Independent,(04) 4. Moderate/ middle of the road,(2) 2. Conservative
405350,(1) 1. Democrat,Democrat,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,85,15,85,15,(1) 1. Strong Democrat,(02) 2. Liberal,
405352,(2) 2. Republican,Republican,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,26,96,21,97,(7) 7. Strong Republican,(06) 6. Conservative,
405355,(1) 1. Democrat,Democrat,,,,,,,,,,,,,,,,,74,16,,,(1) 1. Strong Democrat,,
405356,(1) 1. Democrat,Democrat,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,100,0,60,16,(2) 2. Not very strong Democrat,(02) 2. Liberal,
405360,(1) 1. Democrat,Democrat,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,100,2,100,1,(1) 1. Strong Democrat,(01) 1. Extremely liberal,
405361,(1) 1. Democrat,Democrat,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,100,23,51,51,(1) 1. Strong Democrat,(03) 3. Slightly liberal,
405363,(3) 3. Independent,Independent,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,,50,50,,85,(4) 4. Independent,(99) 99. Haven't thought much about this,(2) 2. Conservative
405367,(2) 2. Republican,Republican,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,15,60,7,100,(6) 6. Not very strong Republican,(06) 6. Conservative,
405370,(1) 1. Democrat,Democrat,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,60,15,60,15,(2) 2. Not very strong Democrat,(02) 2. Liberal,
405375,(3) 3. Independent,Independent,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,,60,70,4,50,(4) 4. Independent,(99) 99. Haven't thought much about this,(3) 3. Moderate
405381,(2) 2. Republican,Republican,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,60,0,85,(7) 7. Strong Republican,(06) 6. Conservative,
405383,(1) 1. Democrat,Democrat,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,100,15,40,99,(1) 1. Strong Democrat,(07) 7. Extremely conservative,
405385,(1) 1. Democrat,Democrat,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,80,30,88,50,(1) 1. Strong Democrat,(99) 99. Haven't thought much about this,(1) 1. Liberal
405388,(2) 2. Republican,Republican,,,,,,,,,,,,,,,,,15,60,,,(6) 6. Not very strong Republican,,
405390,(5) 5. Other party SPECIFY,Other,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,100,42,39,32,(3) 3. Independent-Democrat,(04) 4. Moderate/ middle of the road,(3) 3. Moderate
405392,(3) 3. Independent,Independent,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,30,60,(3) 3. Independent-Democrat,(06) 6. Conservative,
405394,(3) 3. Independent,Independent,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,70,50,70,(4) 4. Independent,(06) 6. Conservative,
405395,(1) 1. Democrat,Democrat,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,50,50,(1) 1. Strong Democrat,(04) 4. Moderate/ middle of the road,(2) 2. Conservative
405399,(2) 2. Republican,Republican,,,,,,,,,,,,,,,,,0,85,,,(7) 7. Strong Republican,,
405400,(3) 3. Independent,Independent,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,70,1,85,15,(3) 3. Independent-Democrat,(02) 2. Liberal,
405404,(1) 1. Democrat,Democrat,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,50,50,49,53,(2) 2. Not very strong Democrat,(99) 99. Haven't thought much about this,(2) 2. Conservative
405413,(3) 3. Independent,Independent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,50,0,50,50,(3) 3. Independent-Democrat,(99) 99. Haven't thought much about this,(3) 3. Moderate
405414,(1) 1. Democrat,Democrat,,,,,,,,,,,,,,,,,85,40,,,(1) 1. Strong Democrat,,
405415,(3) 3. Independent,Independent,,,,,,,,,,,,,,,,,61,61,,,(3) 3. Independent-Democrat,,
405416,(2) 2. Republican,Republican,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,17,82,28,85,(7) 7. Strong Republican,(06) 6. Conservative,
405419,(3) 3. Independent,Independent,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,31,60,1,50,(5) 5. Independent-Republican,(06) 6. Conservative,
405420,(1) 1. Democrat,Democrat,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,84,40,100,40,(1) 1. Strong Democrat,(02) 2. Liberal,
405422,(1) 1. Democrat,Democrat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,50,,,(2) 2. Not very strong Democrat,(04) 4. Moderate/ middle of the road,(3) 3. Moderate
405423,(2) 2. Republican,Republican,,,,,,,,,,,,,,,,,28,97,,,(7) 7. Strong Republican,,
405427,(5) 5. Other party SPECIFY,Other,,,,,,,,,,,,,,,,,15,0,,,(3) 3. Independent-Democrat,,
405428,(3) 3. Independent,Independent,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,15,0,85,56,(4) 4. Independent,(02) 2. Liberal,
405429,(2) 2. Republican,Republican,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,60,40,70,(6) 6. Not very strong Republican,(06) 6. Conservative,
405432,(3) 3. Independent,Independent,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,40,60,44,77,(5) 5. Independent-Republican,(03) 3. Slightly liberal,
405434,(2) 2. Republican,Republican,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,60,16,100,(6) 6. Not very strong Republican,(06) 6. Conservative,
405435,(1) 1. Democrat,Democrat,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,85,0,99,15,(1) 1. Strong Democrat,(01) 1. Extremely liberal,
405439,(1) 1. Democrat,Democrat,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,76,31,94,0,(1) 1. Strong Democrat,(02) 2. Liberal,
405440,(3) 3. Independent,Independent,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,50,50,51,51,(3) 3. Independent-Democrat,(99) 99. Haven't thought much about this,
405450,(1) 1. Democrat,Democrat,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,50,30,60,40,(2) 2. Not very strong Democrat,(04) 4. Moderate/ middle of the road,(1) 1. Liberal
405451,(3) 3. Independent,Independent,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,30,30,30,40,(5) 5. Independent-Republican,(05) 5. Slightly conservative,
405457,(1) 1. Democrat,Democrat,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,85,40,80,70,(1) 1. Strong Democrat,(99) 99. Haven't thought much about this,(2) 2. Conservative
405459,(2) 2. Republican,Republican,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,70,0,85,(7) 7. Strong Republican,(06) 6. Conservative,
405460,(2) 2. Republican,Republican,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,15,70,58,84,(6) 6. Not very strong Republican,(04) 4. Moderate/ middle of the road,(2) 2. Conservative
405461,(2) 2. Republican,Republican,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,(6) 6. Not very strong Republican,(99) 99. Haven't thought much about this,(3) 3. Moderate
405462,(1) 1. Democrat,Democrat,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,85,0,85,15,(1) 1. Strong Democrat,(01) 1. Extremely liberal,
405464,(3) 3. Independent,Independent,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,60,30,50,49,(3) 3. Independent-Democrat,(04) 4. Moderate/ middle of the road,(3) 3. Moderate
405465,(2) 2. Republican,Republican,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,70,6,85,(7) 7. Strong Republican,(06) 6. Conservative,
405466,(3) 3. Independent,Independent,,,,,,,,,,,,,,,,,34,45,,,(5) 5. Independent-Republican,,
405467,(1) 1. Democrat,Democrat,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,100,0,50,50,(1) 1. Strong Democrat,(04) 4. Moderate/ middle of the road,(3) 3. Moderate
405468,(3) 3. Independent,Independent,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,85,0,91,30,(3) 3. Independent-Democrat,(02) 2. Liberal,
405471,(2) 2. Republican,Republican,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,40,85,15,40,(7) 7. Strong Republican,(05) 5. Slightly conservative,
405472,(1) 1. Democrat,Democrat,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,85,30,62,40,(1) 1. Strong Democrat,(04) 4. Moderate/ middle of the road,(3) 3. Moderate
405474,(2) 2. Republican,Republican,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,12,16,50,89,(6) 6. Not very strong Republican,(05) 5. Slightly conservative,
405475,(3) 3. Independent,Independent,,,,,,,,,,,,,,,,,0,0,,,(4) 4. Independent,,
405478,(1) 1. Democrat,Democrat,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,85,0,100,42,(1) 1. Strong Democrat,(04) 4. Moderate/ middle of the road,(1) 1. Liberal
405483,(2) 2. Republican,Republican,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,56,56,41,41,(6) 6. Not very strong Republican,(04) 4. Moderate/ middle of the road,(3) 3. Moderate
405484,(3) 3. Independent,Independent,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,0,2,17,1,98,(5) 5. Independent-Republican,(06) 6. Conservative,
405485,(1) 1. Democrat,Democrat,,,,,,,,,,,,,,,,,60,40,,,(2) 2. Not very strong Democrat,,
405495,(3) 3. Independent,Independent,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,60,15,60,40,(3) 3. Independent-Democrat,(03) 3. Slightly liberal,
405497,(3) 3. Independent,Independent,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,15,70,15,85,(5) 5. Independent-Republican,(06) 6. Conservative,
405500,(1) 1. Democrat,Democrat,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,100,50,30,85,(2) 2. Not very strong Democrat,(03) 3. Slightly liberal,
405501,(3) 3. Independent,Independent,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,61,31,85,40,(3) 3. Independent-Democrat,(02) 2. Liberal,
405508,(2) 2. Republican,Republican,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,15,60,40,100,(7) 7. Strong Republican,(06) 6. Conservative,
405510,(3) 3. Independent,Independent,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,40,15,30,50,(3) 3. Independent-Democrat,(04) 4. Moderate/ middle of the road,(3) 3. Moderate
405513,(1) 1. Democrat,Democrat,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,70,20,50,50,(2) 2. Not very strong Democrat,(03) 3. Slightly liberal,
405523,(3) 3. Independent,Independent,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50,50,30,60,(4) 4. Independent,(99) 99. Haven't thought much about this,(3) 3. Moderate
405525,(3) 3. Independent,Independent,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,60,40,50,30,(5) 5. Independent-Republican,(04) 4. Moderate/ middle of the road,(1) 1. Liberal
405527,(3) 3. Independent,Independent,,,,,,,,,,,,,,,,,46,60,,,(4) 4. Independent,,
405530,(2) 2. Republican,Republican,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,60,40,51,(6) 6. Not very strong Republican,(04) 4. Moderate/ middle of the road,(3) 3. Moderate
405531,(3) 3. Independent,Independent,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,50,51,31,60,(5) 5. Independent-Republican,(04) 4. Moderate/ middle of the road,(3) 3. Moderate
405533,(1) 1. Democrat,Democrat,,,,,,,,,,,,,,,,,50,35,,,(2) 2. Not very strong Democrat,,
405534,(3) 3. Independent,Independent,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,60,15,86,30,(3) 3. Independent-Democrat,(03) 3. Slightly liberal,
405535,(2) 2. Republican,Republican,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,68,1,33,(7) 7. Strong Republican,(05) 5. Slightly conservative,
405536,(1) 1. Democrat,Democrat,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,70,10,70,40,(2) 2. Not very strong Democrat,(02) 2. Liberal,
405538,(1) 1. Democrat,Democrat,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,70,0,85,0,(1) 1. Strong Democrat,(02) 2. Liberal,
405541,(2) 2. Republican,Republican,,,,,,,,,,,,,,,,,17,98,,,(7) 7. Strong Republican,,
405542,(1) 1. Democrat,Democrat,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,60,15,70,40,(2) 2. Not very strong Democrat,(02) 2. Liberal,
405544,(2) 2. Republican,Republican,,,,,,,,,,,,,,,,,0,0,,,(6) 6. Not very strong Republican,,
405554,(1) 1. Democrat,Democrat,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,51,77,(1) 1. Strong Democrat,(04) 4. Moderate/ middle of the road,(3) 3. Moderate
405556,(2) 2. Republican,Republican,,,,,,,,,,,,,,,,,17,1,,,(6) 6. Not very strong Republican,,
405557,(2) 2. Republican,Republican,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,,20,60,50,50,(6) 6. Not very strong Republican,(99) 99. Haven't thought much about this,(2) 2. Conservative
405558,(3) 3. Independent,Independent,,,,,,,,,,,,,,,,,,,,,(4) 4. Independent,,
405562,(1) 1. Democrat,Democrat,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,85,15,50,50,(1) 1. Strong Democrat,(99) 99. Haven't thought much about this,(3) 3. Moderate
405565,(1) 1. Democrat,Democrat,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,50,20,50,50,(2) 2. Not very strong Democrat,(99) 99. Haven't thought much about this,(3) 3. Moderate
405569,(3) 3. Independent,Independent,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,30,30,64,63,(5) 5. Independent-Republican,(04) 4. Moderate/ middle of the road,(3) 3. Moderate
405570,(2) 2. Republican,Republican,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,60,0,85,(7) 7. Strong Republican,(06) 6. Conservative,
405576,(1) 1. Democrat,Democrat,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,75,50,69,60,(2) 2. Not very strong Democrat,(02) 2. Liberal,
405578,(3) 3. Independent,Independent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,12,15,(4) 4. Independent,(99) 99. Haven't thought much about this,(3) 3. Moderate
405579,(3) 3. Independent,Independent,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,14,15,31,(5) 5. Independent-Republican,(05) 5. Slightly conservative,
405581,(3) 3. Independent,Independent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,50,50,53,51,(4) 4. Independent,(99) 99. Haven't thought much about this,(3) 3. Moderate
405583,(3) 3. Independent,Independent,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,63,25,75,65,(3) 3. Independent-Democrat,(04) 4. Moderate/ middle of the road,(3) 3. Moderate
405585,(2) 2. Republican,Republican,,,,,,,,,,,,,,,,,15,60,,,(6) 6. Not very strong Republican,,
405588,(5) 5. Other party SPECIFY,Other,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,5,0,60,(5) 5. Independent-Republican,(05) 5. Slightly conservative,
405589,(3) 3. Independent,Independent,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,85,70,70,85,(4) 4. Independent,(03) 3. Slightly liberal,
405593,(1) 1. Democrat,Democrat,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,60,15,50,70,(2) 2. Not very strong Democrat,(99) 99. Haven't thought much about this,(2) 2. Conservative
405596,(3) 3. Independent,Independent,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,,70,50,52,50,(4) 4. Independent,(05) 5. Slightly conservative,
405598,(5) 5. Other party SPECIFY,Other,,,,,,,,,,,,,,,,,33,61,,,(4) 4. Independent,,
405599,(1) 1. Democrat,Democrat,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,91,0,100,16,(1) 1. Strong Democrat,(02) 2. Liberal,
405602,(3) 3. Independent,Independent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,96,99,99,100,(5) 5. Independent-Republican,(05) 5. Slightly conservative,
405603,(3) 3. Independent,Independent,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,100,14,65,50,(3) 3. Independent-Democrat,(03) 3. Slightly liberal,
405606,(2) 2. Republican,Republican,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,85,70,80,(7) 7. Strong Republican,(06) 6. Conservative,
405607,(2) 2. Republican,Republican,1,1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,15,59,15,30,(6) 6. Not very strong Republican,(04) 4. Moderate/ middle of the road,(2) 2. Conservative
405610,(2) 2. Republican,Republican,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,60,0,100,(7) 7. Strong Republican,(06) 6. Conservative,
405611,(2) 2. Republican,Republican,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,50,85,50,,(6) 6. Not very strong Republican,(04) 4. Moderate/ middle of the road,(3) 3. Moderate
405612,(3) 3. Independent,Independent,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,61,1,60,40,(4) 4. Independent,(03) 3. Slightly liberal,
405614,(2) 2. Republican,Republican,,,,,,,,,,,,,,,,0,0,100,,,(7) 7. Strong Republican,,
405619,(1) 1. Democrat,Democrat,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,78,31,70,,(2) 2. Not very strong Democrat,(04) 4. Moderate/ middle of the road,(3) 3. Moderate
405631,(2) 2. Republican,Republican,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,15,85,30,70,(7) 7. Strong Republican,(06) 6. Conservative,
405633,(1) 1. Democrat,Democrat,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,60,30,70,40,(2) 2. Not very strong Democrat,(04) 4. Moderate/ middle of the road,(3) 3. Moderate
405634,(1) 1. Democrat,Democrat,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,85,15,100,30,(1) 1. Strong Democrat,(02) 2. Liberal,
405635,(3) 3. Independent,Independent,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,70,30,65,30,(4) 4. Independent,(04) 4. Moderate/ middle of the road,(3) 3. Moderate
405637,(1) 1. Democrat,Democrat,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,85,38,70,40,(2) 2. Not very strong Democrat,(03) 3. Slightly liberal,
405638,(1) 1. Democrat,Democrat,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,84,2,86,4,(1) 1. Strong Democrat,(02) 2. Liberal,
405639,(5) 5. Other party SPECIFY,Other,,,,,,,,,,,,,,,,,15,0,,,(4) 4. Independent,,
405645,(2) 2. Republican,Republican,,,,,,,,,,,,,,,,,2,63,,,(7) 7. Strong Republican,,
405646,(2) 2. Republican,Republican,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,100,0,100,(7) 7. Strong Republican,(07) 7. Extremely conservative,
405648,(1) 1. Democrat,Democrat,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,71,31,60,40,(2) 2. Not very strong Democrat,(03) 3. Slightly liberal,
405649,(1) 1. Democrat,Democrat,,,,,,,,,,,,,,,,,70,0,,,(1) 1. Strong Democrat,,
405651,(2) 2. Republican,Republican,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,15,60,15,,(7) 7. Strong Republican,(06) 6. Conservative,
405654,(2) 2. Republican,Republican,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40,60,31,61,(6) 6. Not very strong Republican,(05) 5. Slightly conservative,
405655,(2) 2. Republican,Republican,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,40,30,100,(7) 7. Strong Republican,(06) 6. Conservative,
405656,(2) 2. Republican,Republican,,,,,,,,,,,,,,,,,48,87,,,(7) 7. Strong Republican,,
405660,(1) 1. Democrat,Democrat,,,,,,,,,,,,,,,,,70,30,,,(1) 1. Strong Democrat,,
405661,(2) 2. Republican,Republican,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,60,85,60,75,(7) 7. Strong Republican,(99) 99. Haven't thought much about this,(2) 2. Conservative
405662,(1) 1. Democrat,Democrat,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,0,70,0,86,30,(1) 1. Strong Democrat,(03) 3. Slightly liberal,
405664,(1) 1. Democrat,Democrat,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78,48,70,60,(1) 1. Strong Democrat,(99) 99. Haven't thought much about this,(3) 3. Moderate
405665,(1) 1. Democrat,Democrat,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,70,60,60,60,(2) 2. Not very strong Democrat,(99) 99. Haven't thought much about this,(2) 2. Conservative
405672,(1) 1. Democrat,Democrat,1,0,1,1,0,1,0,0,0,1,1,0,1,1,0,0,54,11,59,4,(2) 2. Not very strong Democrat,(03) 3. Slightly liberal,
405673,(1) 1. Democrat,Democrat,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,95,10,100,5,(1) 1. Strong Democrat,(01) 1. Extremely liberal,
405674,(3) 3. Independent,Independent,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,50,50,50,85,(4) 4. Independent,(99) 99. Haven't thought much about this,(3) 3. Moderate
405676,(2) 2. Republican,Republican,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2,99,32,85,(7) 7. Strong Republican,(05) 5. Slightly conservative,
405677,(5) 5. Other party SPECIFY,Other,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,60,15,70,40,(3) 3. Independent-Democrat,(03) 3. Slightly liberal,
405678,(5) 5. Other party SPECIFY,Other,,,,,,,,,,,,,,,,0,0,0,,,(4) 4. Independent,,
405679,(3) 3. Independent,Independent,1,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,1,71,17,77,(4) 4. Independent,(05) 5. Slightly conservative,
405681,(2) 2. Republican,Republican,,,,,,,,,,,,,,,,,15,60,,,(7) 7. Strong Republican,,
405684,(1) 1. Democrat,Democrat,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,84,18,85,16,(1) 1. Strong Democrat,(02) 2. Liberal,
405685,(1) 1. Democrat,Democrat,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,100,0,70,0,(1) 1. Strong Democrat,(03) 3. Slightly liberal,
405688,(2) 2. Republican,Republican,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,50,60,50,85,(6) 6. Not very strong Republican,(06) 6. Conservative,
405689,(1) 1. Democrat,Democrat,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,100,0,100,0,(1) 1. Strong Democrat,(03) 3. Slightly liberal,
405691,(2) 2. Republican,Republican,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,2,58,44,99,(7) 7. Strong Republican,(06) 6. Conservative,
405692,(2) 2. Republican,Republican,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,34,60,49,64,(6) 6. Not very strong Republican,(05) 5. Slightly conservative,
405699,(3) 3. Independent,Independent,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,,15,0,36,16,(4) 4. Independent,(04) 4. Moderate/ middle of the road,(3) 3. Moderate
405701,(2) 2. Republican,Republican,,,,,,,,,,,,,,,,,50,75,,,(7) 7. Strong Republican,,
405703,(3) 3. Independent,Independent,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,,60,70,69,67,(4) 4. Independent,(03) 3. Slightly liberal,
405706,(2) 2. Republican,Republican,,,,,,,,,,,,,,,,,15,60,,,(6) 6. Not very strong Republican,,
405707,(1) 1. Democrat,Democrat,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,85,30,90,85,(2) 2. Not very strong Democrat,(02) 2. Liberal,
405708,(2) 2. Republican,Republican,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,15,85,15,100,(7) 7. Strong Republican,(07) 7. Extremely conservative,
405711,(1) 1. Democrat,Democrat,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,85,40,85,60,(2) 2. Not very strong Democrat,(04) 4. Moderate/ middle of the road,(1) 1. Liberal
405712,(1) 1. Democrat,Democrat,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,0,85,0,75,0,(1) 1. Strong Democrat,(01) 1. Extremely liberal,
405725,(2) 2. Republican,Republican,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,60,15,60,(6) 6. Not very strong Republican,(06) 6. Conservative,
405728,(2) 2. Republican,Republican,1,1,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,70,30,60,(7) 7. Strong Republican,(05) 5. Slightly conservative,
405730,(1) 1. Democrat,Democrat,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,85,30,85,50,(2) 2. Not very strong Democrat,(03) 3. Slightly liberal,
405732,(2) 2. Republican,Republican,,,,,,,,,,,,,,,,,0,60,,,(6) 6. Not very strong Republican,,
405735,(3) 3. Independent,Independent,1,1,1,1,0,1,0,0,0,1,1,0,1,1,1,0,75,0,67,16,(3) 3. Independent-Democrat,(04) 4. Moderate/ middle of the road,(3) 3. Moderate
405746,(3) 3. Independent,Independent,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,70,65,70,80,(5) 5. Independent-Republican,(05) 5. Slightly conservative,
405748,(3) 3. Independent,Independent,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,70,85,52,62,(5) 5. Independent-Republican,(05) 5. Slightly conservative,
